,State,Issuer_Name,Issuer_ID,Plan_ID,Plan_Type,Metal_Level,URL_Claims_Payment_Policies,Issuer_Claims_Received,Issuer_Claims_Denials,Issuer_Internal_Appeals_Filed,Issuer_Number_Internal_Appeals_Overturned,Issuer_Percent_Internal_Appeals_Overturned,Issuer_External_Appeals_Filed,Issuer_Number_External_Appeals_Overturned,Issuer_Percent_External_Appeals_Overturned,Plan_Number_Claims_Received,Plan_Number_Claims_Denied,Plan_Number_Claims_Denied_Referral_Required,Plan_Number_Claims_Denied_Out_of_Network,Plan_Number_Claims_Denied_Services_Excluded,Plan_Number_Claims_Denied_Not_Medically_Necessary_Excl_Behavioral_Health,Plan_Number_Claims_Denied_Not_Medically_Necessary_Behavioral_Health_Only,Plan_Number_Claims_Denied_Other,Rate_Review,Financial_Information,Enrollment_Data,Disenrollment_Data,ReportingUnitID,OverallRatingValue,MedicalCareRatingValue,MemberExperienceRatingValue,PlanAdministratioatingValue
3283,IA,Medica Insurance Company,93078,93078IA0120003,EPO,Silver,https://www.medica.com/tips,1804363,307050,599,255,42.6,0,0,0,0,0,0,0,0,0,0,0,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=12459&:refresh,0,0,93078-IA-EPO,0,0,0,0
3284,IA,Medica Insurance Company,93078,93078IA0120005,EPO,Bronze Expanded,https://www.medica.com/tips,1804363,307050,599,255,42.6,0,0,0,0,0,0,0,0,0,0,0,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=12459&:refresh,0,0,93078-IA-EPO,0,0,0,0
3285,IA,Medica Insurance Company,93078,93078IA0120011,EPO,Bronze Expanded,https://www.medica.com/tips,1804363,307050,599,255,42.6,0,0,0,0,0,0,0,0,0,0,0,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=12459&:refresh,0,0,93078-IA-EPO,0,0,0,0
3286,IA,Medica Insurance Company,93078,93078IA0120013,EPO,Catastrophic,https://www.medica.com/tips,1804363,307050,599,255,42.6,0,0,0,0,0,0,0,0,0,0,0,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=12459&:refresh,0,0,93078-IA-EPO,0,0,0,0
3287,IA,Medica Insurance Company,93078,93078IA0120025,EPO,Gold,https://www.medica.com/tips,1804363,307050,599,255,42.6,0,0,0,0,0,0,0,0,0,0,0,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=12459&:refresh,0,0,93078-IA-EPO,0,0,0,0
3288,IA,Medica Insurance Company,93078,93078IA0120029,EPO,Bronze Expanded,https://www.medica.com/tips,1804363,307050,599,255,42.6,0,0,0,0,0,0,0,0,0,0,0,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=12459&:refresh,0,0,93078-IA-EPO,0,0,0,0
3289,IA,Medica Insurance Company,93078,93078IA0120035,EPO,Bronze,https://www.medica.com/tips,1804363,307050,599,255,42.6,0,0,0,0,0,0,0,0,0,0,0,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=12459&:refresh,0,0,93078-IA-EPO,0,0,0,0
3290,OH,AultCare Insurance Company,28162,28162OH0060038,PPO,Bronze Expanded,https://www.aultcare.com/transparency-of-coverage,186533,28753,62,28,45.2,0,0,0,0,0,0,0,0,0,0,0,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=77216&:refresh,0,0,28162-OH-PPO,4,3,4,4
3291,OH,AultCare Insurance Company,28162,28162OH0060051,PPO,Catastrophic,https://www.aultcare.com/transparency-of-coverage,186533,28753,62,28,45.2,0,0,0,0,0,0,0,0,0,0,0,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=77216&:refresh,0,0,28162-OH-PPO,4,3,4,4
3292,OH,AultCare Insurance Company,28162,28162OH0060093,PPO,Bronze,https://www.aultcare.com/transparency-of-coverage,186533,28753,62,28,45.2,0,0,0,0,0,0,0,0,0,0,0,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=77216&:refresh,0,0,28162-OH-PPO,4,3,4,4
3293,OH,AultCare Insurance Company,28162,28162OH0060097,PPO,Bronze,https://www.aultcare.com/transparency-of-coverage,186533,28753,62,28,45.2,0,0,0,0,0,0,0,0,0,0,0,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=77216&:refresh,0,0,28162-OH-PPO,4,3,4,4
3294,OH,AultCare Insurance Company,28162,28162OH0060011,PPO,Silver,https://www.aultcare.com/transparency-of-coverage,186533,28753,62,28,45.2,0,0,0,105,15,0,0,0,0,0,15,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=77216&:refresh,0,0,28162-OH-PPO,4,3,4,4
3295,OH,AultCare Insurance Company,28162,28162OH0060078,PPO,Bronze Expanded,https://www.aultcare.com/transparency-of-coverage,186533,28753,62,28,45.2,0,0,0,11237,1634,38,21,235,0,0,1432,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=77216&:refresh,303,37,28162-OH-PPO,4,3,4,4
3296,OH,AultCare Insurance Company,28162,28162OH0060099,PPO,Bronze,https://www.aultcare.com/transparency-of-coverage,186533,28753,62,28,45.2,0,0,0,1170,130,0,0,16,0,0,111,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=77216&:refresh,22,0,28162-OH-PPO,4,3,4,4
3297,OH,AultCare Insurance Company,28162,28162OH0060064,PPO,Bronze Expanded,https://www.aultcare.com/transparency-of-coverage,186533,28753,62,28,45.2,0,0,0,1487,213,0,0,34,0,0,177,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=77216&:refresh,43,13,28162-OH-PPO,4,3,4,4
3298,OH,AultCare Insurance Company,28162,28162OH0060096,PPO,Bronze,https://www.aultcare.com/transparency-of-coverage,186533,28753,62,28,45.2,0,0,0,15770,2216,88,14,250,0,0,1975,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=77216&:refresh,441,99,28162-OH-PPO,4,3,4,4
3299,OH,AultCare Insurance Company,28162,28162OH0060094,PPO,Bronze,https://www.aultcare.com/transparency-of-coverage,186533,28753,62,28,45.2,0,0,0,1709,325,22,0,15,0,0,316,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=77216&:refresh,84,21,28162-OH-PPO,4,3,4,4
3300,OH,AultCare Insurance Company,28162,28162OH0060054,PPO,Gold,https://www.aultcare.com/transparency-of-coverage,186533,28753,62,28,45.2,0,0,0,1818,273,11,0,47,0,0,237,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=77216&:refresh,32,0,28162-OH-PPO,4,3,4,4
3301,OH,AultCare Insurance Company,28162,28162OH0060100,PPO,Bronze,https://www.aultcare.com/transparency-of-coverage,186533,28753,62,28,45.2,0,0,0,20308,3357,108,93,473,0,0,2878,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=77216&:refresh,720,24,28162-OH-PPO,4,3,4,4
3302,OH,AultCare Insurance Company,28162,28162OH0060041,PPO,Silver,https://www.aultcare.com/transparency-of-coverage,186533,28753,62,28,45.2,0,0,0,221,36,0,0,23,0,0,12,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=77216&:refresh,0,0,28162-OH-PPO,4,3,4,4
3303,OH,AultCare Insurance Company,28162,28162OH0060033,PPO,Gold,https://www.aultcare.com/transparency-of-coverage,186533,28753,62,28,45.2,0,0,0,230,31,0,0,0,0,0,34,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=77216&:refresh,0,11,28162-OH-PPO,4,3,4,4
3304,OH,AultCare Insurance Company,28162,28162OH0060072,PPO,Silver,https://www.aultcare.com/transparency-of-coverage,186533,28753,62,28,45.2,0,0,0,2526,265,0,0,25,0,0,275,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=77216&:refresh,37,0,28162-OH-PPO,4,3,4,4
3305,OH,AultCare Insurance Company,28162,28162OH0060098,PPO,Bronze,https://www.aultcare.com/transparency-of-coverage,186533,28753,62,28,45.2,0,0,0,2833,351,21,30,61,0,0,300,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=77216&:refresh,159,12,28162-OH-PPO,4,3,4,4
3306,OH,AultCare Insurance Company,28162,28162OH0060075,PPO,Bronze Expanded,https://www.aultcare.com/transparency-of-coverage,186533,28753,62,28,45.2,0,0,0,31,0,0,0,0,0,0,0,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=77216&:refresh,0,0,28162-OH-PPO,4,3,4,4
3307,OH,AultCare Insurance Company,28162,28162OH0060077,PPO,Bronze Expanded,https://www.aultcare.com/transparency-of-coverage,186533,28753,62,28,45.2,0,0,0,400,40,0,0,0,0,0,33,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=77216&:refresh,0,0,28162-OH-PPO,4,3,4,4
3308,OH,AultCare Insurance Company,28162,28162OH0060076,PPO,Bronze Expanded,https://www.aultcare.com/transparency-of-coverage,186533,28753,62,28,45.2,0,0,0,4454,644,0,34,188,0,0,456,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=77216&:refresh,130,11,28162-OH-PPO,4,3,4,4
3309,OH,AultCare Insurance Company,28162,28162OH0060008,PPO,Bronze Expanded,https://www.aultcare.com/transparency-of-coverage,186533,28753,62,28,45.2,0,0,0,53,0,0,0,0,0,0,0,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=77216&:refresh,0,0,28162-OH-PPO,4,3,4,4
3310,OH,AultCare Insurance Company,28162,28162OH0060095,PPO,Bronze,https://www.aultcare.com/transparency-of-coverage,186533,28753,62,28,45.2,0,0,0,542,92,12,0,13,0,0,81,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=77216&:refresh,12,0,28162-OH-PPO,4,3,4,4
3311,OH,AultCare Insurance Company,28162,28162OH0060018,PPO,Gold,https://www.aultcare.com/transparency-of-coverage,186533,28753,62,28,45.2,0,0,0,56,20,0,0,0,0,0,19,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=77216&:refresh,0,0,28162-OH-PPO,4,3,4,4
3312,OH,AultCare Insurance Company,28162,28162OH0060061,PPO,Silver,https://www.aultcare.com/transparency-of-coverage,186533,28753,62,28,45.2,0,0,0,5846,844,12,16,86,0,0,752,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=77216&:refresh,80,11,28162-OH-PPO,4,3,4,4
3313,OH,AultCare Insurance Company,28162,28162OH0060068,PPO,Silver,https://www.aultcare.com/transparency-of-coverage,186533,28753,62,28,45.2,0,0,0,655,116,0,0,13,0,0,102,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=77216&:refresh,11,0,28162-OH-PPO,4,3,4,4
3314,OH,AultCare Insurance Company,28162,28162OH0060026,PPO,Silver,https://www.aultcare.com/transparency-of-coverage,186533,28753,62,28,45.2,0,0,0,713,64,0,0,0,0,0,84,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=77216&:refresh,24,0,28162-OH-PPO,4,3,4,4
3315,OH,AultCare Insurance Company,28162,28162OH0060048,PPO,Gold,https://www.aultcare.com/transparency-of-coverage,186533,28753,62,28,45.2,0,0,0,740,60,0,0,0,0,0,65,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=77216&:refresh,0,0,28162-OH-PPO,4,3,4,4
3316,OH,AultCare Insurance Company,28162,28162OH0060066,PPO,Catastrophic,https://www.aultcare.com/transparency-of-coverage,186533,28753,62,28,45.2,0,0,0,774,103,0,0,25,0,0,78,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=77216&:refresh,46,18,28162-OH-PPO,4,3,4,4
3317,OH,AultCare Insurance Company,28162,28162OH0060036,PPO,Catastrophic,https://www.aultcare.com/transparency-of-coverage,186533,28753,62,28,45.2,0,0,0,85,15,0,0,0,0,0,11,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=77216&:refresh,0,0,28162-OH-PPO,4,3,4,4
3318,OH,AultCare Insurance Company,28162,28162OH0060023,PPO,Bronze Expanded,https://www.aultcare.com/transparency-of-coverage,186533,28753,62,28,45.2,0,0,0,852,108,0,0,33,0,0,86,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=77216&:refresh,26,0,28162-OH-PPO,4,3,4,4
3319,OH,AultCare Insurance Company,28162,28162OH0060074,PPO,Silver,https://www.aultcare.com/transparency-of-coverage,186533,28753,62,28,45.2,0,0,0,86181,12631,332,254,1902,43,0,11038,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=77216&:refresh,1525,163,28162-OH-PPO,4,3,4,4
3320,OH,AultCare Insurance Company,28162,28162OH0060021,PPO,Catastrophic,https://www.aultcare.com/transparency-of-coverage,186533,28753,62,28,45.2,0,0,0,91,0,0,0,0,0,0,0,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=77216&:refresh,0,0,28162-OH-PPO,4,3,4,4
3321,OH,AultCare Insurance Company,28162,28162OH0060070,PPO,Silver,https://www.aultcare.com/transparency-of-coverage,186533,28753,62,28,45.2,0,0,0,9372,1530,45,99,195,0,0,1486,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=77216&:refresh,303,21,28162-OH-PPO,4,3,4,4
3322,OH,AultCare Insurance Company,28162,28162OH0060080,PPO,Bronze Expanded,https://www.aultcare.com/transparency-of-coverage,186533,28753,62,28,45.2,0,0,0,9745,1630,70,36,194,0,0,1494,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=77216&:refresh,250,45,28162-OH-PPO,4,3,4,4
3323,OH,AultCare Insurance Company,28162,28162OH0060101,PPO,Bronze Expanded,https://www.aultcare.com/transparency-of-coverage,186533,28753,62,28,45.2,0,0,0,0,0,0,0,0,0,0,0,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=77216&:refresh,0,0,28162-OH-PPO,4,3,4,4
3324,OH,AultCare Insurance Company,28162,28162OH0060102,PPO,Bronze Expanded,https://www.aultcare.com/transparency-of-coverage,186533,28753,62,28,45.2,0,0,0,0,0,0,0,0,0,0,0,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=77216&:refresh,0,0,28162-OH-PPO,4,3,4,4
3325,OH,AultCare Insurance Company,28162,28162OH0060103,PPO,Bronze Expanded,https://www.aultcare.com/transparency-of-coverage,186533,28753,62,28,45.2,0,0,0,0,0,0,0,0,0,0,0,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=77216&:refresh,0,0,28162-OH-PPO,4,3,4,4
3326,OH,AultCare Insurance Company,28162,28162OH0060104,PPO,Bronze Expanded,https://www.aultcare.com/transparency-of-coverage,186533,28753,62,28,45.2,0,0,0,0,0,0,0,0,0,0,0,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=77216&:refresh,0,0,28162-OH-PPO,4,3,4,4
3327,OH,AultCare Insurance Company,28162,28162OH0060105,PPO,Silver,https://www.aultcare.com/transparency-of-coverage,186533,28753,62,28,45.2,0,0,0,0,0,0,0,0,0,0,0,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=77216&:refresh,0,0,28162-OH-PPO,4,3,4,4
3328,OH,AultCare Insurance Company,28162,28162OH0060106,PPO,Silver,https://www.aultcare.com/transparency-of-coverage,186533,28753,62,28,45.2,0,0,0,0,0,0,0,0,0,0,0,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=77216&:refresh,0,0,28162-OH-PPO,4,3,4,4
3329,IL,"Cigna HealthCare of Illinois, Inc.",53882,53882IL0040011,HMO,Silver,https://www.cigna.com/individuals-families/plans-services/transparency-in-coverage,385085,58528,623,56,9,0,0,0,149031,22879,221,6923,509,8579,2129,11441,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=95602&:refresh,4550,1047,53882-IL-HMO,3,3,3,3
3330,IL,"Cigna HealthCare of Illinois, Inc.",53882,53882IL0040008,HMO,Gold,https://www.cigna.com/individuals-families/plans-services/transparency-in-coverage,385085,58528,623,56,9,0,0,0,20137,2860,11,1119,16,1011,363,1459,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=95602&:refresh,707,124,53882-IL-HMO,3,3,3,3
3331,IL,"Cigna HealthCare of Illinois, Inc.",53882,53882IL0040009,HMO,Bronze Expanded,https://www.cigna.com/individuals-families/plans-services/transparency-in-coverage,385085,58528,623,56,9,0,0,0,59514,8575,110,3499,200,3186,702,4377,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=95602&:refresh,3928,952,53882-IL-HMO,3,3,3,3
3332,IL,"Cigna HealthCare of Illinois, Inc.",53882,53882IL0040006,HMO,Silver,https://www.cigna.com/individuals-families/plans-services/transparency-in-coverage,385085,58528,623,56,9,0,0,0,63542,9664,74,3155,150,3734,923,4783,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=95602&:refresh,1871,152,53882-IL-HMO,3,3,3,3
3333,IL,"Cigna HealthCare of Illinois, Inc.",53882,53882IL0040002,HMO,Bronze Expanded,https://www.cigna.com/individuals-families/plans-services/transparency-in-coverage,385085,58528,623,56,9,0,0,0,92861,14550,184,4035,332,4703,1553,7778,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=95602&:refresh,3885,488,53882-IL-HMO,3,3,3,3
3334,IL,"Cigna HealthCare of Illinois, Inc.",53882,53882IL0040017,HMO,Bronze,https://www.cigna.com/individuals-families/plans-services/transparency-in-coverage,385085,58528,623,56,9,0,0,0,0,0,0,0,0,0,0,0,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=95602&:refresh,0,0,53882-IL-HMO,3,3,3,3
3335,IL,"Cigna HealthCare of Illinois, Inc.",53882,53882IL0040018,HMO,Silver,https://www.cigna.com/individuals-families/plans-services/transparency-in-coverage,385085,58528,623,56,9,0,0,0,0,0,0,0,0,0,0,0,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=95602&:refresh,0,0,53882-IL-HMO,3,3,3,3
3336,IL,"Cigna HealthCare of Illinois, Inc.",53882,53882IL0040019,HMO,Silver,https://www.cigna.com/individuals-families/plans-services/transparency-in-coverage,385085,58528,623,56,9,0,0,0,0,0,0,0,0,0,0,0,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=95602&:refresh,0,0,53882-IL-HMO,3,3,3,3
3337,IL,"Cigna HealthCare of Illinois, Inc.",53882,53882IL0040022,HMO,Bronze Expanded,https://www.cigna.com/individuals-families/plans-services/transparency-in-coverage,385085,58528,623,56,9,0,0,0,0,0,0,0,0,0,0,0,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=95602&:refresh,0,0,53882-IL-HMO,3,3,3,3
3338,IL,"Cigna HealthCare of Illinois, Inc.",53882,53882IL0040023,HMO,Bronze Expanded,https://www.cigna.com/individuals-families/plans-services/transparency-in-coverage,385085,58528,623,56,9,0,0,0,0,0,0,0,0,0,0,0,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=95602&:refresh,0,0,53882-IL-HMO,3,3,3,3
3339,IL,"Cigna HealthCare of Illinois, Inc.",53882,53882IL0040024,HMO,Bronze,https://www.cigna.com/individuals-families/plans-services/transparency-in-coverage,385085,58528,623,56,9,0,0,0,0,0,0,0,0,0,0,0,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=95602&:refresh,0,0,53882-IL-HMO,3,3,3,3
3340,IL,"Cigna HealthCare of Illinois, Inc.",53882,53882IL0040025,HMO,Silver,https://www.cigna.com/individuals-families/plans-services/transparency-in-coverage,385085,58528,623,56,9,0,0,0,0,0,0,0,0,0,0,0,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=95602&:refresh,0,0,53882-IL-HMO,3,3,3,3
3341,IL,"Cigna HealthCare of Illinois, Inc.",53882,53882IL0040026,HMO,Silver,https://www.cigna.com/individuals-families/plans-services/transparency-in-coverage,385085,58528,623,56,9,0,0,0,0,0,0,0,0,0,0,0,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=95602&:refresh,0,0,53882-IL-HMO,3,3,3,3
3342,IL,"Cigna HealthCare of Illinois, Inc.",53882,53882IL0040027,HMO,Silver,https://www.cigna.com/individuals-families/plans-services/transparency-in-coverage,385085,58528,623,56,9,0,0,0,0,0,0,0,0,0,0,0,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=95602&:refresh,0,0,53882-IL-HMO,3,3,3,3
3343,IL,"Cigna HealthCare of Illinois, Inc.",53882,53882IL0040030,HMO,Gold,https://www.cigna.com/individuals-families/plans-services/transparency-in-coverage,385085,58528,623,56,9,0,0,0,0,0,0,0,0,0,0,0,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=95602&:refresh,0,0,53882-IL-HMO,3,3,3,3
3344,IL,"Cigna HealthCare of Illinois, Inc.",53882,53882IL0040031,HMO,Bronze Expanded,https://www.cigna.com/individuals-families/plans-services/transparency-in-coverage,385085,58528,623,56,9,0,0,0,0,0,0,0,0,0,0,0,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=95602&:refresh,0,0,53882-IL-HMO,3,3,3,3
3345,IL,"Cigna HealthCare of Illinois, Inc.",53882,53882IL0040032,HMO,Bronze Expanded,https://www.cigna.com/individuals-families/plans-services/transparency-in-coverage,385085,58528,623,56,9,0,0,0,0,0,0,0,0,0,0,0,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=95602&:refresh,0,0,53882-IL-HMO,3,3,3,3
3346,IL,"Cigna HealthCare of Illinois, Inc.",53882,53882IL0040033,HMO,Silver,https://www.cigna.com/individuals-families/plans-services/transparency-in-coverage,385085,58528,623,56,9,0,0,0,0,0,0,0,0,0,0,0,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=95602&:refresh,0,0,53882-IL-HMO,3,3,3,3
